timestamp,open,high,low,close,volume
2023-01-01 00:00:00,100.4113832808485,99.99062680156594,99.36946204612534,102.07487667499964,4223
2023-01-01 00:01:00,99.45372377832706,102.04396733523478,100.60461784887381,101.4954188873637,1889
2023-01-01 00:02:00,98.84977653948951,99.08213089799311,97.74657296316695,101.25213496328543,8306
2023-01-01 00:03:00,101.77520425458913,99.50800856254058,96.94239875430704,99.50904396030526,6669
2023-01-01 00:04:00,100.3858811467144,101.6159718255139,98.37373706995433,99.50985512208298,8880
2023-01-01 00:05:00,100.5480683542869,100.09561071351436,98.85152187462903,99.93633706770845,9602
2023-01-01 00:06:00,99.56860391160463,101.33138777147623,98.70344033787751,99.85392520892324,3552
2023-01-01 00:07:00,99.23130345988612,101.61249777079541,99.40057147272296,98.52774447583819,1785
2023-01-01 00:08:00,97.55079008467604,102.51719001899897,98.65530027929432,99.21672582783287,6145
2023-01-01 00:09:00,100.81542501932985,102.6468577031618,97.90105565447507,101.93225008138751,3248
2023-01-01 00:10:00,101.16756069306557,100.53809665123848,97.89641136568328,99.38554868963163,6615
2023-01-01 00:11:00,99.54908018688347,100.28459075447347,97.4687505420179,99.88085652500386,7479
2023-01-01 00:12:00,100.17733848522965,101.23363811789869,100.24278996948215,98.44299438969328,8646
2023-01-01 00:13:00,100.08462967340556,100.50097253528644,98.81386079276949,98.56367614250877,8699
2023-01-01 00:14:00,99.05054407140757,101.10487402150629,99.46918869205702,100.56099342936348,7327
2023-01-01 00:15:00,100.55957413752496,100.68789790223676,98.61632879185356,99.45764482725842,7505
2023-01-01 00:16:00,100.19780745602641,99.49165783421793,100.54026821819335,101.76034095840868,8497
2023-01-01 00:17:00,100.53064449080854,102.20035479253686,97.25164574329517,101.92795753970033,4572
2023-01-01 00:18:00,100.07153114137384,101.94925730512452,99.17854515255475,102.1302717497699,4985
2023-01-01 00:19:00,99.31312745060889,101.77993574715954,98.13602604040501,101.84279616254322,2204
2023-01-01 00:20:00,100.91337606394454,101.23147121815948,96.36020336245566,100.26145437223012,4818
2023-01-01 00:21:00,99.34435920382063,101.45216378121265,100.49109540306705,101.2234610319392,2462
2023-01-01 00:22:00,101.41868641118927,103.46553915468188,99.51603304348919,100.3482440455989,2440
2023-01-01 00:23:00,101.07714619765203,102.11424964382198,96.6870884523209,100.25616420318708,3187
2023-01-01 00:24:00,99.99992411312913,100.90117645395574,99.65061115684162,99.78575290500106,6875
2023-01-01 00:25:00,102.16933466965841,100.16992952000098,99.55825034046914,98.65256598391933,7902
2023-01-01 00:26:00,100.60700369841526,100.82781475594248,99.15452324543199,100.25395666416068,5964
2023-01-01 00:27:00,100.12034352060036,101.59930927716505,96.51888714721808,100.84409325242773,8894
2023-01-01 00:28:00,100.23772843548682,99.60164059162611,98.66464846668622,100.36732735485901,5022
2023-01-01 00:29:00,99.65726905137953,99.95442996609958,100.69463294716073,100.44858819953774,4495
2023-01-01 00:30:00,100.37483531387073,101.10310206243905,98.64791217111734,101.98442881812116,3787
2023-01-01 00:31:00,99.8159188685014,101.66685216571537,98.11718898256854,99.74016446267645,7813
2023-01-01 00:32:00,100.80252350216975,101.23088037532342,97.6096680699631,99.91058928090077,7319
2023-01-01 00:33:00,98.84140645755295,103.14203715993976,99.5782772562658,101.76791309475794,7510
2023-01-01 00:34:00,100.16047578664558,100.29365932082362,99.78107752661977,100.29580151640833,6599
2023-01-01 00:35:00,101.18613772854482,100.94943181488694,98.25818756934957,98.53769107207039,4781
2023-01-01 00:36:00,98.03277717367888,101.18575321056714,98.36083587911118,99.1426316562681,5128
2023-01-01 00:37:00,100.33429325619437,100.57666251898499,99.94293634612211,101.65117080062087,1105
2023-01-01 00:38:00,99.18958325505534,99.77257640109403,100.49650697283255,100.61748538421475,8917
2023-01-01 00:39:00,99.85567988454089,97.66295014900672,96.89042982002516,99.35875768854817,2457
2023-01-01 00:40:00,100.0182514090963,99.72148559356944,98.88819238097035,98.92526848914257,7932
2023-01-01 00:41:00,100.49640715168955,100.75254048470458,99.52841193507771,100.10731820642759,3034
